Order_ID,Customer_ID,Order_Time,Day_of_Week,Weather_Condition,Temperature_C,Menu_Item,Category,Price,Delivery_Time_Minutes,Dine_In_or_Takeaway,Customer_Satisfaction_Rating,Total_Orders_Per_Hour,Staff_On_Duty,Table_Occupancy_Rate,Kitchen_Preparation_Time_Minutes,Total_Revenue,Peak_Hours,Promotions_Applied,Delivery_Platform_Used,Online_vs_Walkin,Holiday_or_Event
39140,1890,2025-01-15 19:00:00,Wednesday,Sunny,8,Steak,Lunch,42.66,35,Dine-in,3,43,2,76,12,632.43,Yes,No,Zomato,Online,No
39141,984,2025-01-15 20:00:00,Wednesday,Snowy,31,Dessert,Dessert,29.7,30,Delivery,2,27,7,81,25,420.49,No,Yes,Swiggy,Walk-in,No
39142,1512,2025-01-15 21:00:00,Wednesday,Sunny,10,Pizza,Dessert,34.34,21,Dine-in,3,12,7,61,19,347.5,No,No,Zomato,Online,No
39143,352,2025-01-15 22:00:00,Wednesday,Sunny,28,Pizza,Breakfast,39.9,21,Takeaway,4,26,3,96,25,273.84,No,No,Zomato,Walk-in,No
39144,1725,2025-01-15 23:00:00,Wednesday,Cloudy,9,Salad,Dessert,9.13,14,Takeaway,4,30,12,79,12,591.23,No,No,Zomato,Walk-in,No
39145,1952,2025-01-16 00:00:00,Thursday,Sunny,32,Sushi,Breakfast,18.53,51,Takeaway,1,23,8,73,23,473.23,No,No,UberEats,Online,No
39146,1280,2025-01-16 01:00:00,Thursday,Rainy,28,Sushi,Breakfast,12.61,35,Delivery,1,19,11,73,8,446.78,No,Yes,Swiggy,Online,No
39147,1246,2025-01-16 02:00:00,Thursday,Sunny,21,Pasta,Breakfast,28.02,41,Delivery,4,41,5,71,5,569.07,Yes,Yes,UberEats,Walk-in,No
39148,1908,2025-01-16 03:00:00,Thursday,Sunny,17,Dessert,Dinner,42.7,11,Delivery,5,45,5,53,29,964.27,Yes,Yes,Zomato,Walk-in,No
39149,753,2025-01-16 04:00:00,Thursday,Snowy,24,Burger,Breakfast,15.38,17,Takeaway,3,25,12,68,7,304.73,No,No,None,Online,No
39150,781,2025-01-16 05:00:00,Thursday,Sunny,21,Pizza,Dessert,37.89,36,Takeaway,4,17,10,74,12,260.78,No,Yes,None,Walk-in,No
39151,1025,2025-01-16 06:00:00,Thursday,Sunny,23,Pizza,Beverage,23.26,46,Dine-in,5,11,3,54,21,113.32,No,No,Swiggy,Walk-in,No
39152,546,2025-01-16 07:00:00,Thursday,Sunny,31,Steak,Beverage,45.64,17,Dine-in,2,29,10,53,21,552.98,No,No,None,Walk-in,Yes
39153,1470,2025-01-16 08:00:00,Thursday,Sunny,27,Pasta,Beverage,33.21,33,Takeaway,4,37,10,78,10,499.58,Yes,No,Swiggy,Walk-in,No
39154,79,2025-01-16 09:00:00,Thursday,Rainy,5,Sushi,Breakfast,48.94,22,Dine-in,5,7,13,58,15,83.55,No,No,None,Online,No
39155,1260,2025-01-16 10:00:00,Thursday,Snowy,25,Salad,Breakfast,16.06,38,Dine-in,4,43,7,87,10,726.11,Yes,Yes,UberEats,Walk-in,No
39156,334,2025-01-16 11:00:00,Thursday,Rainy,21,Sushi,Lunch,46.58,22,Dine-in,2,36,11,89,27,417.04,Yes,No,Zomato,Walk-in,No
39157,889,2025-01-16 12:00:00,Thursday,Rainy,26,Salad,Dessert,21.07,32,Dine-in,2,45,14,83,5,1047.97,Yes,No,UberEats,Online,No
39158,1373,2025-01-16 13:00:00,Thursday,Sunny,29,Salad,Beverage,32.99,56,Takeaway,3,40,8,57,7,560.69,Yes,No,UberEats,Walk-in,No
39159,1122,2025-01-16 14:00:00,Thursday,Sunny,7,Sushi,Dinner,12.85,24,Takeaway,2,44,5,60,24,1065.04,Yes,Yes,UberEats,Walk-in,No
39160,1106,2025-01-16 15:00:00,Thursday,Rainy,31,Steak,Breakfast,39.19,33,Takeaway,2,27,2,83,13,723.52,No,Yes,UberEats,Walk-in,No
39161,502,2025-01-16 16:00:00,Thursday,Sunny,31,Pizza,Dessert,49.02,52,Takeaway,3,6,10,95,19,148.96,No,No,Swiggy,Walk-in,No
39162,1991,2025-01-16 17:00:00,Thursday,Sunny,18,Salad,Dinner,40.43,32,Takeaway,4,36,14,81,12,909.25,Yes,Yes,Zomato,Online,No
39163,1501,2025-01-16 18:00:00,Thursday,Cloudy,16,Steak,Lunch,32.71,19,Dine-in,4,10,10,81,24,228.75,No,Yes,UberEats,Online,No
39164,1951,2025-01-16 19:00:00,Thursday,Sunny,19,Pasta,Lunch,25.17,47,Dine-in,3,11,12,98,20,192.79,No,No,UberEats,Walk-in,No
39165,1728,2025-01-16 20:00:00,Thursday,Sunny,10,Pasta,Dinner,20.54,14,Takeaway,4,25,14,54,14,424.27,No,No,Zomato,Online,No
39166,765,2025-01-16 21:00:00,Thursday,Sunny,24,Salad,Dessert,23.86,14,Takeaway,4,37,2,81,18,791.02,Yes,No,Swiggy,Walk-in,No
39167,921,2025-01-16 22:00:00,Thursday,Rainy,26,Pizza,Beverage,19.77,40,Dine-in,5,20,13,54,27,299.22,No,No,Swiggy,Online,No
39168,550,2025-01-16 23:00:00,Thursday,Sunny,6,Salad,Lunch,42.47,49,Takeaway,3,7,5,81,20,118.25,No,No,None,Online,No
39169,14,2025-01-17 00:00:00,Friday,Sunny,8,Pasta,Lunch,45.19,10,Delivery,3,30,8,50,19,393.18,No,No,Zomato,Online,No
39170,392,2025-01-17 01:00:00,Friday,Cloudy,17,Coffee,Dinner,47.73,11,Takeaway,1,29,4,55,13,742.48,No,No,UberEats,Online,No
39171,1371,2025-01-17 02:00:00,Friday,Rainy,17,Pasta,Dessert,23.83,58,Dine-in,5,19,6,88,14,469.54,No,Yes,Zomato,Walk-in,No
39172,310,2025-01-17 03:00:00,Friday,Snowy,27,Sushi,Dinner,29.58,38,Dine-in,4,26,6,74,12,521.69,No,Yes,Zomato,Walk-in,No
39173,386,2025-01-17 04:00:00,Friday,Sunny,31,Coffee,Breakfast,30.96,16,Dine-in,1,47,9,76,16,817.4,Yes,No,None,Online,No
39174,1233,2025-01-17 05:00:00,Friday,Sunny,26,Pizza,Breakfast,34.3,38,Dine-in,5,41,10,95,9,981.27,Yes,Yes,Swiggy,Online,No
39175,1381,2025-01-17 06:00:00,Friday,Sunny,29,Sushi,Breakfast,5.11,18,Dine-in,4,24,2,63,18,280.64,No,No,UberEats,Walk-in,No
39176,974,2025-01-17 07:00:00,Friday,Sunny,31,Coffee,Lunch,42.92,45,Takeaway,5,33,3,97,29,361.51,Yes,No,Swiggy,Walk-in,No
39177,1625,2025-01-17 08:00:00,Friday,Sunny,27,Steak,Dinner,17.07,16,Dine-in,2,41,12,58,25,983.81,Yes,No,None,Walk-in,Yes
39178,1592,2025-01-17 09:00:00,Friday,Sunny,21,Coffee,Breakfast,26.25,37,Takeaway,4,23,6,77,7,483.03,No,No,UberEats,Online,No
39179,1118,2025-01-17 10:00:00,Friday,Sunny,10,Steak,Dinner,42.87,19,Dine-in,5,44,2,99,19,1085.25,Yes,Yes,Swiggy,Walk-in,No
39180,1117,2025-01-17 11:00:00,Friday,Rainy,15,Steak,Dinner,49.86,25,Dine-in,5,35,7,73,10,545.7,Yes,No,Swiggy,Online,No
39181,340,2025-01-17 12:00:00,Friday,Rainy,23,Coffee,Breakfast,40.77,19,Dine-in,1,18,14,58,23,218.99,No,No,Zomato,Walk-in,No
39182,597,2025-01-17 13:00:00,Friday,Sunny,20,Coffee,Beverage,6.12,48,Takeaway,5,47,7,85,22,874.16,Yes,No,None,Online,No
39183,1469,2025-01-17 14:00:00,Friday,Sunny,12,Burger,Breakfast,21.59,35,Dine-in,2,19,4,88,11,352.14,No,Yes,None,Online,No
39184,757,2025-01-17 15:00:00,Friday,Sunny,33,Coffee,Dessert,16.12,43,Dine-in,2,5,5,86,7,125.91,No,No,UberEats,Online,No
39185,1046,2025-01-17 16:00:00,Friday,Sunny,5,Steak,Dinner,48.39,43,Dine-in,5,16,4,98,9,199.08,No,No,Zomato,Walk-in,No
39186,291,2025-01-17 17:00:00,Friday,Sunny,14,Salad,Beverage,16.89,49,Dine-in,4,15,6,91,29,433.82,No,No,None,Walk-in,Yes
39187,1509,2025-01-17 18:00:00,Friday,Sunny,6,Sushi,Dinner,47.45,23,Takeaway,1,13,10,83,20,144.56,No,No,None,Walk-in,No
39188,1808,2025-01-17 19:00:00,Friday,Snowy,23,Steak,Beverage,47.19,27,Takeaway,4,48,14,52,19,780.42,Yes,No,None,Walk-in,Yes
39189,306,2025-01-17 20:00:00,Friday,Snowy,18,Pizza,Beverage,42.77,10,Takeaway,5,37,11,70,24,890.22,Yes,No,None,Online,No
39190,634,2025-01-17 21:00:00,Friday,Rainy,7,Dessert,Breakfast,9.41,26,Delivery,2,31,4,88,13,754.83,Yes,No,UberEats,Online,Yes
39191,1152,2025-01-17 22:00:00,Friday,Snowy,27,Coffee,Beverage,5.09,58,Delivery,3,38,3,86,26,810.96,Yes,No,UberEats,Walk-in,No
39192,625,2025-01-17 23:00:00,Friday,Rainy,33,Steak,Beverage,40.72,31,Dine-in,1,5,14,91,7,57.09,No,No,Zomato,Online,No
39193,939,2025-01-18 00:00:00,Saturday,Snowy,28,Salad,Beverage,42.95,46,Dine-in,4,14,14,85,16,379.78,No,No,None,Walk-in,No
39194,1297,2025-01-18 01:00:00,Saturday,Sunny,13,Dessert,Breakfast,48.3,25,Dine-in,2,17,7,51,5,385.81,No,No,Zomato,Walk-in,No
39195,848,2025-01-18 02:00:00,Saturday,Sunny,27,Coffee,Dessert,14.83,16,Dine-in,4,33,11,66,28,830.82,Yes,No,None,Walk-in,No
39196,442,2025-01-18 03:00:00,Saturday,Rainy,12,Salad,Breakfast,37.99,24,Takeaway,5,9,2,90,24,159.52,No,No,UberEats,Walk-in,No
39197,503,2025-01-18 04:00:00,Saturday,Sunny,15,Dessert,Dessert,28.36,30,Takeaway,4,15,10,78,10,223.01,No,Yes,Swiggy,Walk-in,No
39198,130,2025-01-18 05:00:00,Saturday,Rainy,19,Dessert,Dinner,19.78,11,Dine-in,1,31,12,74,6,756.46,Yes,No,Zomato,Walk-in,No
39199,1156,2025-01-18 06:00:00,Saturday,Cloudy,10,Salad,Dessert,32.28,57,Takeaway,3,43,11,70,17,1131.34,Yes,No,Swiggy,Online,No
39200,597,2025-01-18 07:00:00,Saturday,Rainy,6,Salad,Dinner,29.67,34,Takeaway,3,40,4,68,24,1050.02,Yes,No,Zomato,Walk-in,No
39201,1959,2025-01-18 08:00:00,Saturday,Sunny,5,Salad,Beverage,18.15,18,Dine-in,5,31,4,78,12,754.65,Yes,No,Zomato,Online,No
39202,1506,2025-01-18 09:00:00,Saturday,Sunny,7,Pizza,Dessert,17.08,29,Takeaway,1,47,9,52,22,600.61,Yes,Yes,None,Walk-in,No
39203,862,2025-01-18 10:00:00,Saturday,Snowy,29,Burger,Beverage,26.9,59,Delivery,3,43,13,88,26,620.74,Yes,Yes,Zomato,Online,Yes
39204,1414,2025-01-18 11:00:00,Saturday,Cloudy,33,Pasta,Breakfast,26.33,19,Dine-in,2,29,7,61,20,580.25,No,No,UberEats,Online,No
39205,593,2025-01-18 12:00:00,Saturday,Sunny,27,Burger,Dessert,18.59,30,Dine-in,4,43,4,93,6,866.32,Yes,No,UberEats,Online,No
39206,999,2025-01-18 13:00:00,Saturday,Snowy,22,Pasta,Breakfast,16.87,13,Takeaway,5,28,7,75,28,553.58,No,No,UberEats,Walk-in,No
39207,325,2025-01-18 14:00:00,Saturday,Snowy,18,Sushi,Lunch,47.94,39,Dine-in,2,46,7,88,20,1219.96,Yes,No,Zomato,Walk-in,No
39208,1093,2025-01-18 15:00:00,Saturday,Sunny,21,Coffee,Breakfast,43.81,43,Delivery,5,35,4,80,7,437.77,Yes,No,UberEats,Walk-in,No
39209,1684,2025-01-18 16:00:00,Saturday,Snowy,6,Salad,Breakfast,41.76,39,Takeaway,1,11,13,57,20,284.3,No,No,UberEats,Online,No
39210,448,2025-01-18 17:00:00,Saturday,Sunny,23,Sushi,Lunch,14.64,23,Dine-in,5,29,12,84,20,302.95,No,No,Zomato,Online,No
39211,1552,2025-01-18 18:00:00,Saturday,Sunny,34,Sushi,Dinner,13.52,31,Dine-in,3,26,12,54,13,428.0,No,No,Swiggy,Walk-in,No
39212,819,2025-01-18 19:00:00,Saturday,Sunny,26,Coffee,Lunch,41.42,10,Dine-in,1,15,7,76,26,208.95,No,No,Swiggy,Walk-in,No
39213,1641,2025-01-18 20:00:00,Saturday,Rainy,32,Pasta,Dinner,13.31,17,Takeaway,5,29,12,75,23,595.45,No,No,None,Online,No
39214,1189,2025-01-18 21:00:00,Saturday,Rainy,13,Pizza,Lunch,27.66,20,Takeaway,2,23,11,76,15,470.99,No,No,Zomato,Walk-in,Yes
39215,1512,2025-01-18 22:00:00,Saturday,Sunny,12,Salad,Breakfast,14.96,10,Dine-in,1,8,13,62,6,161.05,No,No,UberEats,Online,No
39216,1737,2025-01-18 23:00:00,Saturday,Snowy,14,Dessert,Dinner,22.01,14,Delivery,1,29,9,72,20,457.51,No,No,None,Walk-in,No
39217,709,2025-01-19 00:00:00,Sunday,Snowy,13,Steak,Beverage,43.41,54,Takeaway,5,38,10,50,28,776.57,Yes,Yes,UberEats,Walk-in,No
39218,1450,2025-01-19 01:00:00,Sunday,Rainy,31,Coffee,Breakfast,45.11,58,Dine-in,5,32,4,99,20,771.7,Yes,No,Swiggy,Walk-in,No
39219,1721,2025-01-19 02:00:00,Sunday,Sunny,31,Dessert,Breakfast,49.85,19,Delivery,1,20,3,77,19,357.51,No,No,Swiggy,Walk-in,No
39220,1858,2025-01-19 03:00:00,Sunday,Sunny,12,Coffee,Lunch,47.48,48,Takeaway,4,6,11,64,24,171.44,No,Yes,UberEats,Online,No
39221,265,2025-01-19 04:00:00,Sunday,Sunny,11,Dessert,Lunch,35.21,22,Delivery,4,30,11,62,28,341.08,No,No,UberEats,Walk-in,No
39222,1899,2025-01-19 05:00:00,Sunday,Snowy,26,Sushi,Beverage,24.43,30,Dine-in,3,12,13,89,11,356.9,No,No,UberEats,Walk-in,Yes
39223,612,2025-01-19 06:00:00,Sunday,Sunny,28,Burger,Breakfast,7.6,45,Dine-in,1,47,8,54,16,1185.7,Yes,No,Swiggy,Walk-in,No
39224,1366,2025-01-19 07:00:00,Sunday,Cloudy,10,Dessert,Dinner,32.37,54,Dine-in,4,30,13,88,19,655.91,No,No,None,Online,No
39225,832,2025-01-19 08:00:00,Sunday,Snowy,6,Salad,Beverage,14.48,42,Dine-in,2,42,9,75,6,590.81,Yes,No,UberEats,Online,No
39226,1750,2025-01-19 09:00:00,Sunday,Rainy,33,Dessert,Beverage,43.26,52,Delivery,1,25,14,96,11,563.65,No,No,Zomato,Walk-in,No
39227,1302,2025-01-19 10:00:00,Sunday,Rainy,13,Pizza,Breakfast,29.7,37,Dine-in,4,21,12,56,24,546.87,No,No,UberEats,Online,No
39228,674,2025-01-19 11:00:00,Sunday,Sunny,13,Salad,Dinner,38.01,18,Dine-in,5,34,10,84,26,512.48,Yes,No,UberEats,Online,No
39229,1463,2025-01-19 12:00:00,Sunday,Rainy,23,Steak,Dinner,35.31,54,Takeaway,2,47,2,98,28,507.5,Yes,No,Zomato,Online,No
39230,157,2025-01-19 13:00:00,Sunday,Sunny,13,Steak,Beverage,20.63,20,Dine-in,3,42,14,71,29,791.91,Yes,No,UberEats,Walk-in,No
39231,1446,2025-01-19 14:00:00,Sunday,Snowy,6,Sushi,Lunch,39.16,49,Dine-in,4,48,2,58,16,772.26,Yes,No,UberEats,Walk-in,No
39232,251,2025-01-19 15:00:00,Sunday,Rainy,32,Dessert,Dessert,42.95,38,Dine-in,5,16,12,50,24,251.57,No,No,None,Walk-in,No
39233,878,2025-01-19 16:00:00,Sunday,Rainy,34,Burger,Dessert,38.49,16,Dine-in,2,35,2,64,23,857.36,Yes,No,UberEats,Walk-in,No
39234,1633,2025-01-19 17:00:00,Sunday,Rainy,23,Sushi,Dessert,39.96,36,Dine-in,2,48,12,79,18,622.11,Yes,No,Swiggy,Walk-in,No
39235,530,2025-01-19 18:00:00,Sunday,Sunny,20,Pizza,Breakfast,21.2,31,Delivery,3,41,5,52,6,943.76,Yes,Yes,Zomato,Walk-in,No
39236,327,2025-01-19 19:00:00,Sunday,Sunny,34,Pasta,Breakfast,47.47,40,Takeaway,5,42,13,55,18,471.47,Yes,Yes,Swiggy,Walk-in,No
39237,961,2025-01-19 20:00:00,Sunday,Snowy,26,Steak,Dessert,24.11,39,Takeaway,4,11,4,80,24,312.38,No,No,Zomato,Walk-in,No
39238,895,2025-01-19 21:00:00,Sunday,Sunny,18,Burger,Dinner,45.37,37,Dine-in,1,11,8,54,18,238.94,No,No,Swiggy,Walk-in,No
39239,97,2025-01-19 22:00:00,Sunday,Sunny,24,Steak,Lunch,43.6,29,Dine-in,2,39,7,53,22,1116.17,Yes,No,Swiggy,Online,No
39240,513,2025-01-19 23:00:00,Sunday,Sunny,28,Pizza,Lunch,10.59,24,Delivery,4,31,4,74,7,848.08,Yes,No,UberEats,Online,No
39241,216,2025-01-20 00:00:00,Monday,Sunny,5,Pizza,Breakfast,48.48,24,Takeaway,1,30,13,60,21,821.9,No,No,None,Walk-in,No
39242,1156,2025-01-20 01:00:00,Monday,Sunny,17,Dessert,Dessert,49.84,21,Dine-in,4,44,4,92,20,545.38,Yes,No,Zomato,Online,No
39243,1284,2025-01-20 02:00:00,Monday,Snowy,26,Steak,Dessert,32.28,26,Delivery,4,47,6,63,17,1124.13,Yes,Yes,Swiggy,Walk-in,Yes
39244,125,2025-01-20 03:00:00,Monday,Rainy,6,Sushi,Dinner,40.24,32,Takeaway,2,23,5,74,27,414.18,No,No,Zomato,Walk-in,No
39245,1106,2025-01-20 04:00:00,Monday,Sunny,26,Steak,Breakfast,47.02,15,Dine-in,2,26,10,98,26,498.74,No,No,UberEats,Online,No
39246,1307,2025-01-20 05:00:00,Monday,Cloudy,18,Dessert,Breakfast,5.9,54,Takeaway,4,5,13,76,21,77.91,No,Yes,Zomato,Online,No
39247,1707,2025-01-20 06:00:00,Monday,Sunny,5,Sushi,Dinner,46.85,25,Takeaway,4,38,2,78,29,486.28,Yes,No,UberEats,Walk-in,No
39248,59,2025-01-20 07:00:00,Monday,Sunny,19,Steak,Dessert,33.23,36,Dine-in,3,36,2,90,10,580.55,Yes,Yes,UberEats,Walk-in,No
39249,1568,2025-01-20 08:00:00,Monday,Rainy,22,Sushi,Beverage,42.28,32,Dine-in,1,33,14,50,9,692.69,Yes,Yes,UberEats,Online,No
39250,161,2025-01-20 09:00:00,Monday,Rainy,13,Dessert,Beverage,29.33,10,Takeaway,5,26,13,95,21,473.22,No,No,UberEats,Online,No
39251,284,2025-01-20 10:00:00,Monday,Sunny,26,Pasta,Beverage,28.87,54,Delivery,5,24,13,54,19,577.87,No,Yes,None,Walk-in,No
39252,106,2025-01-20 11:00:00,Monday,Cloudy,12,Salad,Dinner,45.39,16,Delivery,3,32,6,70,25,856.98,Yes,No,UberEats,Walk-in,No
39253,1129,2025-01-20 12:00:00,Monday,Cloudy,11,Salad,Lunch,27.84,54,Dine-in,4,49,9,89,6,696.5,Yes,No,Swiggy,Walk-in,No
39254,1463,2025-01-20 13:00:00,Monday,Sunny,13,Sushi,Dinner,26.23,48,Takeaway,4,32,5,86,11,356.02,Yes,No,Zomato,Online,No
39255,228,2025-01-20 14:00:00,Monday,Sunny,13,Sushi,Dinner,32.37,49,Delivery,3,12,10,83,26,357.8,No,Yes,Zomato,Walk-in,No
39256,1724,2025-01-20 15:00:00,Monday,Snowy,15,Coffee,Beverage,28.34,59,Takeaway,5,25,8,51,8,691.32,No,Yes,UberEats,Walk-in,No
39257,1606,2025-01-20 16:00:00,Monday,Sunny,8,Coffee,Beverage,25.08,58,Takeaway,2,22,4,94,23,336.65,No,Yes,None,Online,No
39258,318,2025-01-20 17:00:00,Monday,Sunny,11,Pasta,Lunch,13.12,57,Dine-in,2,46,7,67,17,609.61,Yes,No,Swiggy,Online,No
39259,1488,2025-01-20 18:00:00,Monday,Rainy,25,Dessert,Lunch,22.88,58,Delivery,4,19,7,64,25,551.39,No,Yes,UberEats,Walk-in,No
39260,802,2025-01-20 19:00:00,Monday,Sunny,11,Salad,Dinner,17.69,49,Takeaway,1,14,6,95,7,205.08,No,Yes,Zomato,Walk-in,No
39261,1623,2025-01-20 20:00:00,Monday,Sunny,8,Pasta,Dessert,23.02,48,Dine-in,5,31,14,82,13,447.57,Yes,Yes,UberEats,Online,No
39262,1906,2025-01-20 21:00:00,Monday,Sunny,16,Coffee,Breakfast,31.69,27,Delivery,1,22,9,60,26,268.33,No,No,None,Walk-in,No
39263,874,2025-01-20 22:00:00,Monday,Rainy,30,Coffee,Dinner,32.4,45,Delivery,4,24,12,78,14,378.19,No,No,Zomato,Walk-in,No
39264,472,2025-01-20 23:00:00,Monday,Sunny,31,Pizza,Dessert,15.74,31,Takeaway,5,42,2,78,22,1126.45,Yes,No,UberEats,Online,No
39265,1080,2025-01-21 00:00:00,Tuesday,Sunny,31,Steak,Breakfast,8.8,11,Takeaway,2,37,12,57,27,791.67,Yes,No,UberEats,Online,No
39266,625,2025-01-21 01:00:00,Tuesday,Sunny,21,Coffee,Breakfast,38.5,57,Takeaway,2,34,13,50,28,402.55,Yes,No,Zomato,Online,No
39267,13,2025-01-21 02:00:00,Tuesday,Sunny,24,Salad,Dinner,28.79,35,Dine-in,1,7,12,79,29,205.44,No,No,UberEats,Walk-in,No
39268,1464,2025-01-21 03:00:00,Tuesday,Cloudy,33,Sushi,Dinner,24.89,59,Dine-in,5,5,14,92,20,103.95,No,No,Swiggy,Online,No
39269,1042,2025-01-21 04:00:00,Tuesday,Cloudy,30,Dessert,Dinner,10.83,41,Delivery,4,14,11,59,8,256.68,No,No,Zomato,Walk-in,No
39270,694,2025-01-21 05:00:00,Tuesday,Sunny,7,Burger,Breakfast,23.66,32,Dine-in,3,5,5,55,21,128.42,No,Yes,Zomato,Walk-in,No
39271,973,2025-01-21 06:00:00,Tuesday,Rainy,13,Coffee,Lunch,41.82,49,Dine-in,3,37,8,94,20,784.66,Yes,Yes,Swiggy,Walk-in,No
39272,113,2025-01-21 07:00:00,Tuesday,Rainy,9,Pizza,Dinner,31.16,55,Dine-in,3,33,7,50,28,921.21,Yes,No,None,Online,No
39273,229,2025-01-21 08:00:00,Tuesday,Snowy,24,Steak,Dessert,9.09,27,Dine-in,4,39,8,58,5,937.83,Yes,No,None,Online,No
39274,171,2025-01-21 09:00:00,Tuesday,Sunny,20,Burger,Lunch,19.95,28,Dine-in,3,41,4,99,9,957.95,Yes,No,Zomato,Online,No
39275,295,2025-01-21 10:00:00,Tuesday,Sunny,12,Pasta,Dessert,49.09,33,Delivery,1,35,4,92,6,586.42,Yes,No,None,Online,No
39276,189,2025-01-21 11:00:00,Tuesday,Rainy,25,Steak,Breakfast,29.5,13,Dine-in,2,11,2,65,12,327.76,No,No,None,Online,No
39277,426,2025-01-21 12:00:00,Tuesday,Sunny,20,Pasta,Lunch,17.89,55,Takeaway,3,24,8,52,20,552.92,No,Yes,None,Walk-in,No
39278,977,2025-01-21 13:00:00,Tuesday,Sunny,23,Pasta,Dinner,46.11,11,Takeaway,2,47,5,91,25,885.37,Yes,Yes,UberEats,Walk-in,No
39279,1103,2025-01-21 14:00:00,Tuesday,Rainy,20,Sushi,Breakfast,20.12,39,Takeaway,1,26,10,51,10,336.7,No,Yes,Zomato,Online,Yes
39280,658,2025-01-21 15:00:00,Tuesday,Cloudy,22,Pasta,Beverage,37.85,58,Delivery,5,46,6,57,18,971.19,Yes,No,UberEats,Online,No
39281,919,2025-01-21 16:00:00,Tuesday,Sunny,19,Coffee,Breakfast,11.62,47,Delivery,5,16,6,79,27,373.2,No,No,Swiggy,Walk-in,No
39282,1206,2025-01-21 17:00:00,Tuesday,Rainy,28,Burger,Dinner,12.04,40,Dine-in,4,14,10,67,8,244.01,No,Yes,Zomato,Walk-in,No
39283,499,2025-01-21 18:00:00,Tuesday,Sunny,32,Pizza,Beverage,30.26,49,Delivery,2,42,13,52,25,474.26,Yes,Yes,UberEats,Online,No
39284,1822,2025-01-21 19:00:00,Tuesday,Snowy,22,Dessert,Lunch,15.79,25,Takeaway,4,35,2,55,29,908.89,Yes,No,UberEats,Online,No
39285,762,2025-01-21 20:00:00,Tuesday,Sunny,18,Coffee,Breakfast,7.22,42,Delivery,3,44,7,94,26,1015.5,Yes,No,Zomato,Walk-in,No
39286,866,2025-01-21 21:00:00,Tuesday,Sunny,28,Sushi,Dessert,46.69,59,Delivery,4,43,9,95,12,1018.73,Yes,No,Zomato,Online,Yes
39287,826,2025-01-21 22:00:00,Tuesday,Sunny,20,Pizza,Breakfast,7.52,12,Dine-in,1,49,2,62,24,730.15,Yes,No,Swiggy,Online,No
39288,1732,2025-01-21 23:00:00,Tuesday,Sunny,9,Pasta,Dinner,37.28,27,Takeaway,4,25,13,64,18,315.35,No,Yes,UberEats,Walk-in,No
39289,1859,2025-01-22 00:00:00,Wednesday,Sunny,12,Salad,Dinner,19.98,19,Delivery,3,27,14,71,8,514.12,No,No,None,Online,No
39290,71,2025-01-22 01:00:00,Wednesday,Sunny,20,Steak,Lunch,47.01,11,Dine-in,3,35,11,68,18,518.9,Yes,Yes,UberEats,Walk-in,No
39291,248,2025-01-22 02:00:00,Wednesday,Rainy,25,Sushi,Beverage,49.37,39,Dine-in,1,48,10,99,12,1229.74,Yes,No,None,Walk-in,No
39292,146,2025-01-22 03:00:00,Wednesday,Sunny,5,Pasta,Breakfast,20.09,39,Dine-in,2,48,9,93,23,990.68,Yes,No,UberEats,Walk-in,Yes
39293,1642,2025-01-22 04:00:00,Wednesday,Rainy,32,Sushi,Dinner,31.6,34,Dine-in,5,34,7,57,9,429.79,Yes,No,None,Walk-in,Yes
39294,1799,2025-01-22 05:00:00,Wednesday,Sunny,33,Salad,Dessert,39.78,52,Delivery,1,26,10,63,16,362.05,No,Yes,None,Walk-in,No
39295,1320,2025-01-22 06:00:00,Wednesday,Rainy,15,Dessert,Dinner,10.55,33,Dine-in,5,49,4,72,7,1359.12,Yes,Yes,Zomato,Walk-in,Yes
39296,582,2025-01-22 07:00:00,Wednesday,Sunny,34,Burger,Breakfast,36.93,44,Delivery,1,25,5,74,21,565.81,No,No,Swiggy,Walk-in,No
39297,470,2025-01-22 08:00:00,Wednesday,Sunny,15,Coffee,Breakfast,45.78,19,Takeaway,1,45,4,82,23,810.5,Yes,No,Swiggy,Walk-in,No
39298,1530,2025-01-22 09:00:00,Wednesday,Sunny,6,Burger,Dinner,13.03,57,Takeaway,4,24,6,50,10,585.97,No,No,None,Walk-in,No
39299,193,2025-01-22 10:00:00,Wednesday,Sunny,34,Steak,Dessert,42.74,39,Delivery,4,32,12,50,26,837.68,Yes,Yes,Zomato,Online,No
39300,1092,2025-01-22 11:00:00,Wednesday,Snowy,26,Burger,Dessert,10.2,35,Dine-in,4,43,13,66,27,528.4,Yes,No,Zomato,Walk-in,Yes
39301,494,2025-01-22 12:00:00,Wednesday,Rainy,23,Dessert,Dessert,30.57,44,Dine-in,1,20,2,67,23,536.79,No,No,Zomato,Walk-in,No
39302,1841,2025-01-22 13:00:00,Wednesday,Sunny,28,Coffee,Lunch,20.27,33,Dine-in,4,23,2,74,29,665.41,No,Yes,UberEats,Walk-in,No
39303,52,2025-01-22 14:00:00,Wednesday,Sunny,9,Coffee,Dessert,26.23,29,Dine-in,1,28,3,64,17,330.41,No,Yes,UberEats,Walk-in,No
39304,882,2025-01-22 15:00:00,Wednesday,Sunny,7,Dessert,Lunch,18.53,48,Takeaway,4,47,14,76,13,774.63,Yes,No,None,Walk-in,No
